t,cmdty,market_id,market_name,state_id,state_name,district_id,district_name,variety,p_min,p_max,p_modal
"2024-06-29","Green Gram Dal (Moong Dal)","107","Bangalore","29","Karnataka","572","Bangalore","Green Gram Dal","10800","11600","11200"
"2024-06-29","Green Gram Dal (Moong Dal)","781","Shimoga","29","Karnataka","568","Shimoga","Green Gram Dal","10700","11000","10850"
"2024-06-28","Green Gram Dal (Moong Dal)","781","Shimoga","29","Karnataka","568","Shimoga","Green Gram Dal","10700","11000","10850"
"2024-06-28","Green Gram Dal (Moong Dal)","123","Mysore (Bandipalya)","29","Karnataka","577","Mysore","Green Gram Dal","10200","10800","10500"
"2024-06-28","Green Gram Dal (Moong Dal)","107","Bangalore","29","Karnataka","572","Bangalore","Green Gram Dal","10800","11600","11200"
"2024-06-27","Green Gram Dal (Moong Dal)","107","Bangalore","29","Karnataka","572","Bangalore","Green Gram Dal","10800","11600","11200"
"2024-06-27","Green Gram Dal (Moong Dal)","123","Mysore (Bandipalya)","29","Karnataka","577","Mysore","Green Gram Dal","10200","10800","10500"
"2024-06-26","Green Gram Dal (Moong Dal)","107","Bangalore","29","Karnataka","572","Bangalore","Green Gram Dal","10800","11600","11200"
"2024-06-26","Green Gram Dal (Moong Dal)","781","Shimoga","29","Karnataka","568","Shimoga","Green Gram Dal","11400","11700","11550"
"2024-06-25","Green Gram Dal (Moong Dal)","781","Shimoga","29","Karnataka","568","Shimoga","Green Gram Dal","11400","11700","11550"
"2024-06-25","Green Gram Dal (Moong Dal)","107","Bangalore","29","Karnataka","572","Bangalore","Green Gram Dal","10000","12500","11250"
"2024-06-25","Green Gram Dal (Moong Dal)","123","Mysore (Bandipalya)","29","Karnataka","577","Mysore","Green Gram Dal","10200","10800","10500"
"2024-06-24","Green Gram Dal (Moong Dal)","781","Shimoga","29","Karnataka","568","Shimoga","Green Gram Dal","11400","11700","11550"
"2024-06-24","Green Gram Dal (Moong Dal)","107","Bangalore","29","Karnataka","572","Bangalore","Green Gram Dal","10000","12500","11250"
"2024-06-24","Green Gram Dal (Moong Dal)","123","Mysore (Bandipalya)","29","Karnataka","577","Mysore","Green Gram Dal","10200","10800","10500"
"2024-06-21","Green Gram Dal (Moong Dal)","123","Mysore (Bandipalya)","29","Karnataka","577","Mysore","Green Gram Dal","11500","12500","11730"
"2024-06-21","Green Gram Dal (Moong Dal)","781","Shimoga","29","Karnataka","568","Shimoga","Green Gram Dal","11400","11700","11550"
"2024-06-21","Green Gram Dal (Moong Dal)","107","Bangalore","29","Karnataka","572","Bangalore","Green Gram Dal","10000","12500","11250"
"2024-06-20","Green Gram Dal (Moong Dal)","781","Shimoga","29","Karnataka","568","Shimoga","Green Gram Dal","11400","11700","11550"
"2024-06-20","Green Gram Dal (Moong Dal)","107","Bangalore","29","Karnataka","572","Bangalore","Green Gram Dal","10000","12500","11250"
"2024-06-20","Green Gram Dal (Moong Dal)","123","Mysore (Bandipalya)","29","Karnataka","577","Mysore","Green Gram Dal","9200","10200","9200"
"2024-06-19","Green Gram Dal (Moong Dal)","781","Shimoga","29","Karnataka","568","Shimoga","Green Gram Dal","11400","11700","11550"
"2024-06-19","Green Gram Dal (Moong Dal)","123","Mysore (Bandipalya)","29","Karnataka","577","Mysore","Green Gram Dal","9540","9540","9540"
"2024-06-19","Green Gram Dal (Moong Dal)","107","Bangalore","29","Karnataka","572","Bangalore","Green Gram Dal","10000","12500","11250"
"2024-06-18","Green Gram Dal (Moong Dal)","123","Mysore (Bandipalya)","29","Karnataka","577","Mysore","Green Gram Dal","10500","11200","10950"
"2024-06-18","Green Gram Dal (Moong Dal)","781","Shimoga","29","Karnataka","568","Shimoga","Green Gram Dal","11400","11700","11550"
"2024-06-18","Green Gram Dal (Moong Dal)","107","Bangalore","29","Karnataka","572","Bangalore","Green Gram Dal","10000","12500","11250"
"2024-06-15","Green Gram Dal (Moong Dal)","107","Bangalore","29","Karnataka","572","Bangalore","Green Gram Dal","10000","12500","11250"
"2024-06-14","Green Gram Dal (Moong Dal)","762","Arasikere","29","Karnataka","574","Hassan","Green Gram Dal","10808","10808","10808"
"2024-06-14","Green Gram Dal (Moong Dal)","107","Bangalore","29","Karnataka","572","Bangalore","Green Gram Dal","10000","12500","11250"
"2024-06-14","Green Gram Dal (Moong Dal)","781","Shimoga","29","Karnataka","568","Shimoga","Green Gram Dal","11400","11700","11550"
"2024-06-13","Green Gram Dal (Moong Dal)","781","Shimoga","29","Karnataka","568","Shimoga","Green Gram Dal","11400","11700","11550"
"2024-06-13","Green Gram Dal (Moong Dal)","107","Bangalore","29","Karnataka","572","Bangalore","Green Gram Dal","10000","12500","11250"
"2024-06-12","Green Gram Dal (Moong Dal)","107","Bangalore","29","Karnataka","572","Bangalore","Green Gram Dal","10000","12500","11250"
"2024-06-12","Green Gram Dal (Moong Dal)","781","Shimoga","29","Karnataka","568","Shimoga","Green Gram Dal","11400","11700","11550"
"2024-06-12","Green Gram Dal (Moong Dal)","123","Mysore (Bandipalya)","29","Karnataka","577","Mysore","Green Gram Dal","7500","7950","7500"
"2024-06-11","Green Gram Dal (Moong Dal)","123","Mysore (Bandipalya)","29","Karnataka","577","Mysore","Green Gram Dal","7900","12500","10000"
"2024-06-11","Green Gram Dal (Moong Dal)","781","Shimoga","29","Karnataka","568","Shimoga","Green Gram Dal","11400","11700","11550"
"2024-06-11","Green Gram Dal (Moong Dal)","107","Bangalore","29","Karnataka","572","Bangalore","Green Gram Dal","10300","11800","11050"
"2024-06-10","Green Gram Dal (Moong Dal)","107","Bangalore","29","Karnataka","572","Bangalore","Green Gram Dal","10300","11800","11050"
"2024-06-10","Green Gram Dal (Moong Dal)","123","Mysore (Bandipalya)","29","Karnataka","577","Mysore","Green Gram Dal","8800","10400","8800"
"2024-06-10","Green Gram Dal (Moong Dal)","781","Shimoga","29","Karnataka","568","Shimoga","Green Gram Dal","11400","11700","11550"
"2024-06-07","Green Gram Dal (Moong Dal)","123","Mysore (Bandipalya)","29","Karnataka","577","Mysore","Green Gram Dal","7400","7400","7400"
"2024-06-07","Green Gram Dal (Moong Dal)","107","Bangalore","29","Karnataka","572","Bangalore","Green Gram Dal","10300","11800","11050"
"2024-06-07","Green Gram Dal (Moong Dal)","781","Shimoga","29","Karnataka","568","Shimoga","Green Gram Dal","11400","11700","11550"
"2024-06-06","Green Gram Dal (Moong Dal)","107","Bangalore","29","Karnataka","572","Bangalore","Green Gram Dal","10300","11800","11050"
"2024-06-06","Green Gram Dal (Moong Dal)","781","Shimoga","29","Karnataka","568","Shimoga","Green Gram Dal","11400","11700","11550"
"2024-06-05","Green Gram Dal (Moong Dal)","772","Bangarpet","29","Karnataka","581","Kolar","Green Gram Dal","8000","10000","9000"
"2024-06-05","Green Gram Dal (Moong Dal)","123","Mysore (Bandipalya)","29","Karnataka","577","Mysore","Green Gram Dal","7200","7200","7200"
"2024-06-05","Green Gram Dal (Moong Dal)","781","Shimoga","29","Karnataka","568","Shimoga","Green Gram Dal","11400","11700","11550"
"2024-06-04","Green Gram Dal (Moong Dal)","107","Bangalore","29","Karnataka","572","Bangalore","Green Gram Dal","10300","11800","11050"
"2024-06-04","Green Gram Dal (Moong Dal)","781","Shimoga","29","Karnataka","568","Shimoga","Green Gram Dal","11400","11700","11550"
"2024-06-03","Green Gram Dal (Moong Dal)","107","Bangalore","29","Karnataka","572","Bangalore","Green Gram Dal","10300","11800","11050"
"2024-06-03","Green Gram Dal (Moong Dal)","781","Shimoga","29","Karnataka","568","Shimoga","Green Gram Dal","11400","11700","11550"
"2024-06-03","Green Gram Dal (Moong Dal)","123","Mysore (Bandipalya)","29","Karnataka","577","Mysore","Green Gram Dal","7400","7500","7450"
"2024-06-01","Green Gram Dal (Moong Dal)","781","Shimoga","29","Karnataka","568","Shimoga","Green Gram Dal","11400","11700","11550"
"2024-06-01","Green Gram Dal (Moong Dal)","107","Bangalore","29","Karnataka","572","Bangalore","Green Gram Dal","10300","11800","11050"
"2024-05-31","Green Gram Dal (Moong Dal)","123","Mysore (Bandipalya)","29","Karnataka","577","Mysore","Green Gram Dal","7250","7400","7340"
"2024-05-31","Green Gram Dal (Moong Dal)","107","Bangalore","29","Karnataka","572","Bangalore","Green Gram Dal","10300","11800","11050"
"2024-05-31","Green Gram Dal (Moong Dal)","763","Hassan","29","Karnataka","574","Hassan","Green Gram Dal","17197","17197","17197"
"2024-05-30","Green Gram Dal (Moong Dal)","763","Hassan","29","Karnataka","574","Hassan","Green Gram Dal","15800","15800","15800"
"2024-05-30","Green Gram Dal (Moong Dal)","781","Shimoga","29","Karnataka","568","Shimoga","Green Gram Dal","11400","11700","11550"
"2024-05-30","Green Gram Dal (Moong Dal)","107","Bangalore","29","Karnataka","572","Bangalore","Green Gram Dal","10300","11800","11050"
"2024-05-29","Green Gram Dal (Moong Dal)","781","Shimoga","29","Karnataka","568","Shimoga","Green Gram Dal","11400","11700","11550"
"2024-05-29","Green Gram Dal (Moong Dal)","107","Bangalore","29","Karnataka","572","Bangalore","Green Gram Dal","10300","11800","11050"
"2024-05-28","Green Gram Dal (Moong Dal)","781","Shimoga","29","Karnataka","568","Shimoga","Green Gram Dal","11400","11700","11550"
"2024-05-28","Green Gram Dal (Moong Dal)","107","Bangalore","29","Karnataka","572","Bangalore","Green Gram Dal","10300","11800","11050"
"2024-05-27","Green Gram Dal (Moong Dal)","781","Shimoga","29","Karnataka","568","Shimoga","Green Gram Dal","11400","11700","11550"
"2024-05-27","Green Gram Dal (Moong Dal)","123","Mysore (Bandipalya)","29","Karnataka","577","Mysore","Green Gram Dal","10700","11735","11200"
"2024-05-25","Green Gram Dal (Moong Dal)","123","Mysore (Bandipalya)","29","Karnataka","577","Mysore","Green Gram Dal","9250","10400","10000"
"2024-05-24","Green Gram Dal (Moong Dal)","123","Mysore (Bandipalya)","29","Karnataka","577","Mysore","Green Gram Dal","10600","10600","10600"
"2024-05-24","Green Gram Dal (Moong Dal)","781","Shimoga","29","Karnataka","568","Shimoga","Green Gram Dal","11400","11700","11550"
"2024-05-24","Green Gram Dal (Moong Dal)","107","Bangalore","29","Karnataka","572","Bangalore","Green Gram Dal","10600","11200","10900"
"2024-05-23","Green Gram Dal (Moong Dal)","772","Bangarpet","29","Karnataka","581","Kolar","Green Gram Dal","8500","10500","9000"
"2024-05-23","Green Gram Dal (Moong Dal)","781","Shimoga","29","Karnataka","568","Shimoga","Green Gram Dal","11400","11700","11550"
"2024-05-23","Green Gram Dal (Moong Dal)","123","Mysore (Bandipalya)","29","Karnataka","577","Mysore","Green Gram Dal","6800","6800","6800"
"2024-05-23","Green Gram Dal (Moong Dal)","107","Bangalore","29","Karnataka","572","Bangalore","Green Gram Dal","10600","11200","10900"
"2024-05-22","Green Gram Dal (Moong Dal)","781","Shimoga","29","Karnataka","568","Shimoga","Green Gram Dal","11400","11700","11550"
"2024-05-22","Green Gram Dal (Moong Dal)","123","Mysore (Bandipalya)","29","Karnataka","577","Mysore","Green Gram Dal","7450","11700","8000"
"2024-05-22","Green Gram Dal (Moong Dal)","107","Bangalore","29","Karnataka","572","Bangalore","Green Gram Dal","10600","11200","10900"
"2024-05-21","Green Gram Dal (Moong Dal)","781","Shimoga","29","Karnataka","568","Shimoga","Green Gram Dal","11400","11700","11550"
"2024-05-21","Green Gram Dal (Moong Dal)","107","Bangalore","29","Karnataka","572","Bangalore","Green Gram Dal","10600","11200","10900"
"2024-05-21","Green Gram Dal (Moong Dal)","123","Mysore (Bandipalya)","29","Karnataka","577","Mysore","Green Gram Dal","14172","14172","14172"
"2024-05-20","Green Gram Dal (Moong Dal)","781","Shimoga","29","Karnataka","568","Shimoga","Green Gram Dal","11400","11700","11550"
"2024-05-20","Green Gram Dal (Moong Dal)","107","Bangalore","29","Karnataka","572","Bangalore","Green Gram Dal","10600","11200","10900"
"2024-05-18","Green Gram Dal (Moong Dal)","781","Shimoga","29","Karnataka","568","Shimoga","Green Gram Dal","11400","11700","11550"
"2024-05-17","Green Gram Dal (Moong Dal)","123","Mysore (Bandipalya)","29","Karnataka","577","Mysore","Green Gram Dal","11700","11700","11700"
"2024-05-17","Green Gram Dal (Moong Dal)","781","Shimoga","29","Karnataka","568","Shimoga","Green Gram Dal","11400","11700","11550"
"2024-05-16","Green Gram Dal (Moong Dal)","781","Shimoga","29","Karnataka","568","Shimoga","Green Gram Dal","11400","11700","11550"
"2024-05-16","Green Gram Dal (Moong Dal)","107","Bangalore","29","Karnataka","572","Bangalore","Green Gram Dal","10600","11200","10900"
"2024-05-16","Green Gram Dal (Moong Dal)","123","Mysore (Bandipalya)","29","Karnataka","577","Mysore","Green Gram Dal","11575","11575","11575"
"2024-05-15","Green Gram Dal (Moong Dal)","123","Mysore (Bandipalya)","29","Karnataka","577","Mysore","Green Gram Dal","7200","9800","8500"
"2024-05-15","Green Gram Dal (Moong Dal)","781","Shimoga","29","Karnataka","568","Shimoga","Green Gram Dal","11400","11700","11550"
"2024-05-15","Green Gram Dal (Moong Dal)","107","Bangalore","29","Karnataka","572","Bangalore","Green Gram Dal","10600","11200","10900"
"2024-05-14","Green Gram Dal (Moong Dal)","107","Bangalore","29","Karnataka","572","Bangalore","Green Gram Dal","11000","12000","11500"
"2024-05-14","Green Gram Dal (Moong Dal)","781","Shimoga","29","Karnataka","568","Shimoga","Green Gram Dal","11400","11700","11550"
"2024-05-14","Green Gram Dal (Moong Dal)","123","Mysore (Bandipalya)","29","Karnataka","577","Mysore","Green Gram Dal","10000","11014","10500"
"2024-05-13","Green Gram Dal (Moong Dal)","781","Shimoga","29","Karnataka","568","Shimoga","Green Gram Dal","11400","11700","11550"
"2024-05-13","Green Gram Dal (Moong Dal)","107","Bangalore","29","Karnataka","572","Bangalore","Green Gram Dal","11000","12000","11500"
"2024-05-09","Green Gram Dal (Moong Dal)","781","Shimoga","29","Karnataka","568","Shimoga","Green Gram Dal","11400","11700","11550"
"2024-05-08","Green Gram Dal (Moong Dal)","123","Mysore (Bandipalya)","29","Karnataka","577","Mysore","Green Gram Dal","11000","11500","11300"
"2024-05-08","Green Gram Dal (Moong Dal)","781","Shimoga","29","Karnataka","568","Shimoga","Green Gram Dal","11400","11700","11550"
"2024-05-08","Green Gram Dal (Moong Dal)","107","Bangalore","29","Karnataka","572","Bangalore","Green Gram Dal","11000","12000","11500"
"2024-05-07","Green Gram Dal (Moong Dal)","107","Bangalore","29","Karnataka","572","Bangalore","Green Gram Dal","11000","12000","11500"
"2024-05-06","Green Gram Dal (Moong Dal)","107","Bangalore","29","Karnataka","572","Bangalore","Green Gram Dal","11000","12000","11500"
"2024-05-06","Green Gram Dal (Moong Dal)","762","Arasikere","29","Karnataka","574","Hassan","Green Gram Dal","10700","10700","10700"
"2024-05-06","Green Gram Dal (Moong Dal)","123","Mysore (Bandipalya)","29","Karnataka","577","Mysore","Green Gram Dal","11000","11500","11300"
"2024-05-06","Green Gram Dal (Moong Dal)","781","Shimoga","29","Karnataka","568","Shimoga","Green Gram Dal","11400","11700","11550"
"2024-05-04","Green Gram Dal (Moong Dal)","107","Bangalore","29","Karnataka","572","Bangalore","Green Gram Dal","11000","12000","11500"
"2024-05-04","Green Gram Dal (Moong Dal)","781","Shimoga","29","Karnataka","568","Shimoga","Green Gram Dal","11400","11700","11550"
"2024-05-03","Green Gram Dal (Moong Dal)","107","Bangalore","29","Karnataka","572","Bangalore","Green Gram Dal","11000","12000","11500"
"2024-05-03","Green Gram Dal (Moong Dal)","123","Mysore (Bandipalya)","29","Karnataka","577","Mysore","Green Gram Dal","11000","11500","11200"
"2024-05-03","Green Gram Dal (Moong Dal)","781","Shimoga","29","Karnataka","568","Shimoga","Green Gram Dal","11400","11700","11550"
"2024-05-02","Green Gram Dal (Moong Dal)","107","Bangalore","29","Karnataka","572","Bangalore","Green Gram Dal","11000","12000","11500"
"2024-04-30","Green Gram Dal (Moong Dal)","107","Bangalore","29","Karnataka","572","Bangalore","Green Gram Dal","11000","12000","11500"
"2024-04-30","Green Gram Dal (Moong Dal)","789","Sira","29","Karnataka","571","Tumkur","Green Gram Dal","10725","10725","10725"
"2024-04-29","Green Gram Dal (Moong Dal)","763","Hassan","29","Karnataka","574","Hassan","Green Gram Dal","18000","21000","18500"
"2024-04-29","Green Gram Dal (Moong Dal)","781","Shimoga","29","Karnataka","568","Shimoga","Green Gram Dal","11400","11700","11550"
"2024-04-29","Green Gram Dal (Moong Dal)","107","Bangalore","29","Karnataka","572","Bangalore","Green Gram Dal","11000","11800","11400"
"2024-04-25","Green Gram Dal (Moong Dal)","107","Bangalore","29","Karnataka","572","Bangalore","Green Gram Dal","11000","11800","11400"
"2024-04-24","Green Gram Dal (Moong Dal)","107","Bangalore","29","Karnataka","572","Bangalore","Green Gram Dal","11000","11800","11400"
"2024-04-23","Green Gram Dal (Moong Dal)","107","Bangalore","29","Karnataka","572","Bangalore","Green Gram Dal","11000","11800","11400"
"2024-04-23","Green Gram Dal (Moong Dal)","781","Shimoga","29","Karnataka","568","Shimoga","Green Gram Dal","11400","11700","11550"
"2024-04-22","Green Gram Dal (Moong Dal)","107","Bangalore","29","Karnataka","572","Bangalore","Green Gram Dal","11000","11800","11400"
"2024-04-22","Green Gram Dal (Moong Dal)","123","Mysore (Bandipalya)","29","Karnataka","577","Mysore","Green Gram Dal","10400","11800","11000"
"2024-04-22","Green Gram Dal (Moong Dal)","781","Shimoga","29","Karnataka","568","Shimoga","Green Gram Dal","11400","11700","11550"
"2024-04-20","Green Gram Dal (Moong Dal)","781","Shimoga","29","Karnataka","568","Shimoga","Green Gram Dal","11400","11700","11550"
"2024-04-19","Green Gram Dal (Moong Dal)","763","Hassan","29","Karnataka","574","Hassan","Green Gram Dal","8340","8340","8340"
"2024-04-19","Green Gram Dal (Moong Dal)","107","Bangalore","29","Karnataka","572","Bangalore","Green Gram Dal","11000","11800","11400"
"2024-04-19","Green Gram Dal (Moong Dal)","781","Shimoga","29","Karnataka","568","Shimoga","Green Gram Dal","11400","11700","11550"
"2024-04-19","Green Gram Dal (Moong Dal)","123","Mysore (Bandipalya)","29","Karnataka","577","Mysore","Green Gram Dal","10400","11800","11000"
"2024-04-18","Green Gram Dal (Moong Dal)","107","Bangalore","29","Karnataka","572","Bangalore","Green Gram Dal","10900","11900","11400"
"2024-04-18","Green Gram Dal (Moong Dal)","781","Shimoga","29","Karnataka","568","Shimoga","Green Gram Dal","11400","11700","11550"
"2024-04-17","Green Gram Dal (Moong Dal)","107","Bangalore","29","Karnataka","572","Bangalore","Green Gram Dal","10900","11900","11400"
"2024-04-17","Green Gram Dal (Moong Dal)","123","Mysore (Bandipalya)","29","Karnataka","577","Mysore","Green Gram Dal","10400","11800","11000"
"2024-04-17","Green Gram Dal (Moong Dal)","781","Shimoga","29","Karnataka","568","Shimoga","Green Gram Dal","11400","11700","11550"
"2024-04-16","Green Gram Dal (Moong Dal)","107","Bangalore","29","Karnataka","572","Bangalore","Green Gram Dal","10900","11900","11400"
"2024-04-16","Green Gram Dal (Moong Dal)","781","Shimoga","29","Karnataka","568","Shimoga","Green Gram Dal","11400","11700","11550"
"2024-04-15","Green Gram Dal (Moong Dal)","781","Shimoga","29","Karnataka","568","Shimoga","Green Gram Dal","12000","15500","13750"
"2024-04-15","Green Gram Dal (Moong Dal)","123","Mysore (Bandipalya)","29","Karnataka","577","Mysore","Green Gram Dal","10200","11200","11200"
"2024-04-15","Green Gram Dal (Moong Dal)","107","Bangalore","29","Karnataka","572","Bangalore","Green Gram Dal","10900","11900","11400"
"2024-04-13","Green Gram Dal (Moong Dal)","123","Mysore (Bandipalya)","29","Karnataka","577","Mysore","Green Gram Dal","10500","11600","11050"
"2024-04-12","Green Gram Dal (Moong Dal)","123","Mysore (Bandipalya)","29","Karnataka","577","Mysore","Green Gram Dal","10500","11600","11050"
"2024-04-08","Green Gram Dal (Moong Dal)","781","Shimoga","29","Karnataka","568","Shimoga","Green Gram Dal","11200","11500","11350"
"2024-04-06","Green Gram Dal (Moong Dal)","781","Shimoga","29","Karnataka","568","Shimoga","Green Gram Dal","11200","11500","11350"
"2024-04-06","Green Gram Dal (Moong Dal)","123","Mysore (Bandipalya)","29","Karnataka","577","Mysore","Green Gram Dal","10500","11500","11000"
"2024-04-05","Green Gram Dal (Moong Dal)","781","Shimoga","29","Karnataka","568","Shimoga","Green Gram Dal","11200","11500","11350"
"2024-04-05","Green Gram Dal (Moong Dal)","107","Bangalore","29","Karnataka","572","Bangalore","Green Gram Dal","10900","11900","11400"
"2024-04-04","Green Gram Dal (Moong Dal)","123","Mysore (Bandipalya)","29","Karnataka","577","Mysore","Green Gram Dal","10500","11500","11000"
"2024-04-04","Green Gram Dal (Moong Dal)","781","Shimoga","29","Karnataka","568","Shimoga","Green Gram Dal","11200","11500","11350"
"2024-04-03","Green Gram Dal (Moong Dal)","123","Mysore (Bandipalya)","29","Karnataka","577","Mysore","Green Gram Dal","10500","11500","11000"
"2024-04-03","Green Gram Dal (Moong Dal)","781","Shimoga","29","Karnataka","568","Shimoga","Green Gram Dal","11200","11500","11350"
"2024-04-02","Green Gram Dal (Moong Dal)","781","Shimoga","29","Karnataka","568","Shimoga","Green Gram Dal","11200","11500","11350"
"2024-04-01","Green Gram Dal (Moong Dal)","123","Mysore (Bandipalya)","29","Karnataka","577","Mysore","Green Gram Dal","10500","11500","11000"
"2024-04-01","Green Gram Dal (Moong Dal)","781","Shimoga","29","Karnataka","568","Shimoga","Green Gram Dal","11200","11500","11350"
"2024-03-30","Green Gram Dal (Moong Dal)","781","Shimoga","29","Karnataka","568","Shimoga","Green Gram Dal","11200","11500","11350"
"2024-03-30","Green Gram Dal (Moong Dal)","107","Bangalore","29","Karnataka","572","Bangalore","Green Gram Dal","10900","11900","11400"
"2024-03-30","Green Gram Dal (Moong Dal)","123","Mysore (Bandipalya)","29","Karnataka","577","Mysore","Green Gram Dal","11000","11200","11200"
"2024-03-29","Green Gram Dal (Moong Dal)","123","Mysore (Bandipalya)","29","Karnataka","577","Mysore","Green Gram Dal","12700","14400","14400"
"2024-03-28","Green Gram Dal (Moong Dal)","107","Bangalore","29","Karnataka","572","Bangalore","Green Gram Dal","11000","11900","11450"
"2024-03-28","Green Gram Dal (Moong Dal)","781","Shimoga","29","Karnataka","568","Shimoga","Green Gram Dal","11200","11500","11350"
"2024-03-27","Green Gram Dal (Moong Dal)","123","Mysore (Bandipalya)","29","Karnataka","577","Mysore","Green Gram Dal","7450","10990","8650"
"2024-03-27","Green Gram Dal (Moong Dal)","107","Bangalore","29","Karnataka","572","Bangalore","Green Gram Dal","11000","11900","11450"
"2024-03-27","Green Gram Dal (Moong Dal)","781","Shimoga","29","Karnataka","568","Shimoga","Green Gram Dal","11200","11500","11350"
"2024-03-26","Green Gram Dal (Moong Dal)","107","Bangalore","29","Karnataka","572","Bangalore","Green Gram Dal","11000","11900","11450"
"2024-03-26","Green Gram Dal (Moong Dal)","781","Shimoga","29","Karnataka","568","Shimoga","Green Gram Dal","11200","11500","11350"
"2024-03-25","Green Gram Dal (Moong Dal)","781","Shimoga","29","Karnataka","568","Shimoga","Green Gram Dal","11200","11500","11350"
"2024-03-25","Green Gram Dal (Moong Dal)","107","Bangalore","29","Karnataka","572","Bangalore","Green Gram Dal","11000","11900","11450"
"2024-03-22","Green Gram Dal (Moong Dal)","781","Shimoga","29","Karnataka","568","Shimoga","Green Gram Dal","11200","11500","11350"
"2024-03-22","Green Gram Dal (Moong Dal)","107","Bangalore","29","Karnataka","572","Bangalore","Green Gram Dal","11000","11900","11450"
"2024-03-22","Green Gram Dal (Moong Dal)","123","Mysore (Bandipalya)","29","Karnataka","577","Mysore","Green Gram Dal","10600","10600","10600"
"2024-03-21","Green Gram Dal (Moong Dal)","781","Shimoga","29","Karnataka","568","Shimoga","Green Gram Dal","11200","11500","11350"
"2024-03-21","Green Gram Dal (Moong Dal)","107","Bangalore","29","Karnataka","572","Bangalore","Green Gram Dal","11000","11900","11450"
"2024-03-20","Green Gram Dal (Moong Dal)","123","Mysore (Bandipalya)","29","Karnataka","577","Mysore","Green Gram Dal","13200","13300","13200"
"2024-03-20","Green Gram Dal (Moong Dal)","781","Shimoga","29","Karnataka","568","Shimoga","Green Gram Dal","11200","11500","11350"
"2024-03-20","Green Gram Dal (Moong Dal)","107","Bangalore","29","Karnataka","572","Bangalore","Green Gram Dal","11000","11900","11450"
"2024-03-19","Green Gram Dal (Moong Dal)","781","Shimoga","29","Karnataka","568","Shimoga","Green Gram Dal","11200","11500","11350"
"2024-03-19","Green Gram Dal (Moong Dal)","123","Mysore (Bandipalya)","29","Karnataka","577","Mysore","Green Gram Dal","9500","9550","9500"
"2024-03-18","Green Gram Dal (Moong Dal)","107","Bangalore","29","Karnataka","572","Bangalore","Green Gram Dal","10500","11500","11000"
"2024-03-18","Green Gram Dal (Moong Dal)","781","Shimoga","29","Karnataka","568","Shimoga","Green Gram Dal","11200","11500","11350"
"2024-03-18","Green Gram Dal (Moong Dal)","123","Mysore (Bandipalya)","29","Karnataka","577","Mysore","Green Gram Dal","10700","12400","11700"
"2024-03-16","Green Gram Dal (Moong Dal)","781","Shimoga","29","Karnataka","568","Shimoga","Green Gram Dal","11200","11500","11350"
"2024-03-15","Green Gram Dal (Moong Dal)","123","Mysore (Bandipalya)","29","Karnataka","577","Mysore","Green Gram Dal","12000","12000","12000"
"2024-03-15","Green Gram Dal (Moong Dal)","107","Bangalore","29","Karnataka","572","Bangalore","Green Gram Dal","10500","11500","11000"
"2024-03-15","Green Gram Dal (Moong Dal)","781","Shimoga","29","Karnataka","568","Shimoga","Green Gram Dal","11200","11500","11350"
"2024-03-14","Green Gram Dal (Moong Dal)","107","Bangalore","29","Karnataka","572","Bangalore","Green Gram Dal","10500","11500","11000"
"2024-03-14","Green Gram Dal (Moong Dal)","781","Shimoga","29","Karnataka","568","Shimoga","Green Gram Dal","11200","11500","11350"
"2024-03-13","Green Gram Dal (Moong Dal)","123","Mysore (Bandipalya)","29","Karnataka","577","Mysore","Green Gram Dal","12000","12000","12000"
"2024-03-13","Green Gram Dal (Moong Dal)","781","Shimoga","29","Karnataka","568","Shimoga","Green Gram Dal","11200","11500","11350"
"2024-03-13","Green Gram Dal (Moong Dal)","107","Bangalore","29","Karnataka","572","Bangalore","Green Gram Dal","10500","11500","11000"
"2024-03-12","Green Gram Dal (Moong Dal)","107","Bangalore","29","Karnataka","572","Bangalore","Green Gram Dal","10500","11500","11000"
"2024-03-12","Green Gram Dal (Moong Dal)","123","Mysore (Bandipalya)","29","Karnataka","577","Mysore","Green Gram Dal","12000","12000","12000"
"2024-03-12","Green Gram Dal (Moong Dal)","781","Shimoga","29","Karnataka","568","Shimoga","Green Gram Dal","11200","11500","11350"
"2024-03-11","Green Gram Dal (Moong Dal)","781","Shimoga","29","Karnataka","568","Shimoga","Green Gram Dal","11200","11500","11350"
"2024-03-11","Green Gram Dal (Moong Dal)","107","Bangalore","29","Karnataka","572","Bangalore","Green Gram Dal","10500","11500","11100"
"2024-03-08","Green Gram Dal (Moong Dal)","123","Mysore (Bandipalya)","29","Karnataka","577","Mysore","Green Gram Dal","11606","14000","12400"
"2024-03-07","Green Gram Dal (Moong Dal)","781","Shimoga","29","Karnataka","568","Shimoga","Green Gram Dal","11200","11500","11350"
"2024-03-07","Green Gram Dal (Moong Dal)","107","Bangalore","29","Karnataka","572","Bangalore","Green Gram Dal","10700","12000","11350"
"2024-03-06","Green Gram Dal (Moong Dal)","781","Shimoga","29","Karnataka","568","Shimoga","Green Gram Dal","11200","11500","11350"
"2024-03-06","Green Gram Dal (Moong Dal)","123","Mysore (Bandipalya)","29","Karnataka","577","Mysore","Green Gram Dal","11100","11100","11100"
